"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n_shared_new_trees","A_future_trees","min_nights","A_future_species"
"376","5781","6245","None",2019-11-07,0,1,3,0,3,"no","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Palm"", ""Ficus microcarpa"")"
"377","6242","6245","None",2019-11-06,0,1,3,0,3,"no","c(""Carob"", ""Palm"")"
"378","6250","6245","None",2019-11-08,0,0,1,0,1,"no","Palm"
"379","6265","6245","unknown_641",2019-11-09,0,1,3,0,1,"no","Palm"
"380","5778","6245","None",2019-11-06,0,0.67,3,0,4,"no","Palm"
"381","5751","6246","unknown_642",2019-11-10,0,1,10,0,1,"yes","Palm"
"382","5749","6246","Loquat_443",2019-11-06,0,1,2,0,2,"yes","c(""Carob"", ""Ficus religiosa"")"
"383","6258","6246","Ziziphus spina-christi_85",2019-11-06,0,1,2,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"384","6181","6246","Loquat_443",2019-11-06,0,0.75,4,0,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"385","5781","6246","Loquat_443",2019-11-06,0,0.67,3,0,3,"yes","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Palm"")"
"386","6242","6246","unknown_1141",2019-11-11,0,0.86,7,0,2,"yes","Carob"
"387","5662","6246","None",2019-11-09,0,1,2,0,1,"yes","Carob"
