TAG,duration,num_loc,position_qlt,dummy,medX,medY,night_number,time_start,time_end,month,X_tree,Y_tree,tree_sp,cluster_ID,TAG_Night,date_global,Number_of_Nights,cave_origin
7016,1,5,0.555586421,no,256107.4871,785247.9864,44,19:32:59,19:34:11,12,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7016_44,2020-12-29,52,Zemer cave
6807,0,3,1.500093756,no,256030.0679,785308.0722,45,22:32:29,22:32:45,12,256031,785277,Melia azedarach,Melia azedarach_438,6807_45,2020-12-30,51,Zemer cave
7008,6,34,0.739174625,no,256149.1747,785339.5128,45,20:58:06,21:04:14,12,256175,785355,Mulberry,Mulberry_498,7008_45,2020-12-30,54,Zemer cave
7016,8,15,0.250014584,no,256044.9128,785278.1055,45,20:14:54,20:22:54,12,256031,785277,Melia azedarach,Melia azedarach_438,7016_45,2020-12-30,52,Zemer cave
7008,0,1,inf,no,256047.207,785288.7867,45,22:26:22,22:26:22,12,256031,785277,Melia azedarach,Melia azedarach_438,7008_45,2020-12-30,54,Zemer cave
7008,3,17,0.850053128,no,256076.596,785288.3688,45,17:38:31,17:41:11,12,256085,785320,Mulberry,Mulberry_495,7008_45,2020-12-30,54,Zemer cave
7008,8,45,0.762758729,no,256143.7462,785340.1287,45,21:46:30,21:54:22,12,256175,785355,Mulberry,Mulberry_498,7008_45,2020-12-30,54,Zemer cave
7008,0,4,1.333388891,no,256109.4413,785206.2675,45,20:09:27,20:09:51,12,256115,785218,Mulberry,Mulberry_493,7008_45,2020-12-30,54,Zemer cave
7008,0,2,2,no,256155.4944,785256.7938,45,01:33:57,01:34:05,12,256154,785272,Mulberry,Mulberry_494,7008_45,2020-12-30,54,Zemer cave
6807,1,2,0.500031252,no,256146.2493,785334.0875,45,20:30:46,20:31:18,12,256175,785355,Mulberry,Mulberry_498,6807_45,2020-12-30,51,Zemer cave
7008,1,5,1.25007813,no,256032.8554,785281.0348,45,23:41:42,23:42:14,12,256031,785277,Melia azedarach,Melia azedarach_438,7008_45,2020-12-30,54,Zemer cave
7016,0,1,inf,no,256059.5768,785289.9146,45,20:28:38,20:28:38,12,256031,785277,Melia azedarach,Melia azedarach_438,7016_45,2020-12-30,52,Zemer cave
7016,1,4,0.800040002,no,256049.1825,785254.4125,45,20:11:58,20:12:38,12,256032,785251,Ficus carica,Ficus carica_512,7016_45,2020-12-30,52,Zemer cave
6807,1,7,0.875041018,no,256139.8747,785318.4421,45,18:15:50,18:16:54,12,256118,785292,Mulberry,Mulberry_495,6807_45,2020-12-30,51,Zemer cave
6807,0,2,2,no,256064.1873,785300.569,45,21:13:34,21:13:42,12,256085,785320,Mulberry,Mulberry_495,6807_45,2020-12-30,51,Zemer cave
7008,3,10,0.500028127,no,256051.9953,785297.6781,45,02:52:29,02:55:09,12,256031,785277,Melia azedarach,Melia azedarach_438,7008_45,2020-12-30,54,Zemer cave
7008,1,6,1.200060003,no,256153.5774,785338.4144,45,19:39:43,19:40:23,12,256175,785355,Mulberry,Mulberry_498,7008_45,2020-12-30,54,Zemer cave
7008,7,48,0.87278083,no,256093.753,785267.3493,45,01:35:17,01:42:37,12,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7008_45,2020-12-30,54,Zemer cave
7008,8,43,0.693590338,no,256123.7448,785271.3192,45,20:13:11,20:21:27,12,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7008_45,2020-12-30,54,Zemer cave
7008,0,1,inf,no,256025.9215,785288.4826,45,17:37:19,17:37:19,12,256031,785277,Melia azedarach,Melia azedarach_438,7008_45,2020-12-30,54,Zemer cave
6807,0,3,1.00008334,no,256103.8996,785336.6008,45,22:30:53,22:31:17,12,256105,785336,Melia azedarach,Melia azedarach_449,6807_45,2020-12-30,51,Zemer cave
7016,1,11,1.100082506,no,256074.9424,785246.139,45,17:10:55,17:12:15,12,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7016_45,2020-12-30,52,Zemer cave
6807,0,1,inf,no,256171.5798,785184.6036,46,01:25:36,01:25:36,1,256126.3912,785079.0679,UK,B_6807_273,6807_46,2020-12-31,51,Zemer cave
6996,3,11,0.423099299,no,256027.2229,785276.8601,46,16:49:10,16:52:38,12,256031,785277,Melia azedarach,Melia azedarach_438,6996_46,2020-12-31,95,Har Gershom
7008,2,6,0.400020001,no,256137.2101,785270.7428,46,02:50:40,02:52:40,1,256164,785283,Apple,Apple_33,7008_46,2020-12-31,54,
7008,2,5,0.333355557,no,256055.553,785298.3336,46,16:27:46,16:29:46,12,256031,785277,Melia azedarach,Melia azedarach_438,7008_46,2020-12-31,54,
6996,4,19,0.703733026,no,256024.6873,785266.086,46,18:38:13,18:41:49,12,256031,785277,Melia azedarach,Melia azedarach_438,6996_46,2020-12-31,95,Har Gershom
7008,8,55,0.887148644,no,256023.2746,785304.2064,46,02:17:44,02:26:00,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_46,2020-12-31,54,
6807,0,3,1.500093756,no,256142.5893,785330.3773,46,21:30:25,21:30:41,12,256105,785336,Melia azedarach,Melia azedarach_449,6807_46,2020-12-31,51,Zemer cave
6807,0,3,1.500093756,no,256131.8085,785331.3792,46,21:31:53,21:32:09,12,256105,785336,Melia azedarach,Melia azedarach_449,6807_46,2020-12-31,51,Zemer cave
7008,0,3,1.500093756,no,256149.0114,785341.5608,46,00:21:52,00:22:08,1,256175,785355,Mulberry,Mulberry_498,7008_46,2020-12-31,54,
7008,1,8,1.142897961,no,256093.3016,785247.2116,46,01:16:24,01:17:20,1,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7008_46,2020-12-31,54,
7008,1,2,0.500015625,no,256148.3888,785305.3622,46,00:23:36,00:24:08,1,256164,785283,Apple,Apple_33,7008_46,2020-12-31,54,
7010,3,10,0.526353881,no,256022.9735,785273.6314,47,19:05:39,19:08:11,1,256031,785277,Melia azedarach,Melia azedarach_438,7010_47,2021-01-01,53,Har Gershom
7008,0,1,inf,no,256064.9725,785299.2634,47,00:47:15,00:47:15,1,256085,785320,Mulberry,Mulberry_495,7008_47,2021-01-01,54,
7010,0,2,0.666722227,no,256052.4121,785301.2708,47,00:58:10,00:58:34,1,256031,785277,Melia azedarach,Melia azedarach_438,7010_47,2021-01-01,53,Har Gershom
6988,1,2,0.333354168,no,256125.2172,785174.0057,47,20:42:13,20:43:01,1,256137,785161,Melia azedarach,Melia azedarach_443,6988_47,2021-01-01,99,Har Gershom
7016,0,4,1.333444454,no,256174.3398,785181.7305,47,19:27:00,19:27:24,1,256193.9842,785182.8233,UK,B_7016_291,7016_47,2021-01-01,52,
7010,0,1,inf,no,256130.2875,785183.0424,47,00:46:02,00:46:02,1,256124,785170,Mulberry,Mulberry_500,7010_47,2021-01-01,53,Har Gershom
7008,8,50,0.862124706,no,256031.8996,785306.5177,47,02:00:59,02:08:42,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_47,2021-01-01,54,
7010,1,6,0.85717347,no,256070.0262,785275.3454,47,18:08:51,18:09:47,1,256031,785277,Melia azedarach,Melia azedarach_438,7010_47,2021-01-01,53,Har Gershom
7008,2,10,0.588269898,no,256057.5832,785301.9143,47,16:34:29,16:36:45,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_47,2021-01-01,54,
7008,2,12,0.800040002,no,256020.7142,785299.1493,47,00:54:27,00:56:27,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_47,2021-01-01,54,
7008,0,2,2,no,256019.8864,785257.6961,47,00:52:51,00:52:59,1,256023,785249,Apple,Apple_32,7008_47,2021-01-01,54,
7010,0,1,inf,no,256068.391,785284.9962,47,19:59:15,19:59:15,1,256031,785277,Melia azedarach,Melia azedarach_438,7010_47,2021-01-01,53,Har Gershom
7008,1,10,1.000075006,no,256132.9937,785326.2798,47,15:49:57,15:51:17,1,256105,785336,Melia azedarach,Melia azedarach_449,7008_47,2021-01-01,54,
6807,1,2,0.285729593,no,256151.155,785340.6737,48,02:42:39,02:43:35,1,256175,785355,Mulberry,Mulberry_498,6807_48,2021-01-02,51,Zemer cave
7008,2,9,0.600030002,no,256164.8329,785259.6404,48,20:13:02,20:15:02,1,256132,785266,Surinam Cherry,Surinam Cherry_56,7008_48,2021-01-02,54,
7008,5,37,0.925057816,no,256027.3675,785304.9016,48,01:11:09,01:16:29,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_48,2021-01-02,54,
7008,2,13,1.000067312,no,256043.6917,785301.9808,48,20:44:22,20:46:06,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_48,2021-01-02,54,
7008,0,2,2.000250031,no,256122.368,785265.1291,48,22:51:58,22:52:06,1,256132,785266,Surinam Cherry,Surinam Cherry_56,7008_48,2021-01-02,54,
6807,2,11,0.916723962,no,256168.9927,785176.8467,48,00:03:51,00:05:27,1,256137,785161,Melia azedarach,Melia azedarach_443,6807_48,2021-01-02,51,Zemer cave
7008,0,1,inf,no,256131.7212,785325.7879,48,20:05:26,20:05:26,1,256105,785336,Melia azedarach,Melia azedarach_449,7008_48,2021-01-02,54,
7016,4,12,0.400025002,no,256050.7928,785294.9459,48,21:50:15,21:54:15,1,256031,785277,Melia azedarach,Melia azedarach_438,7016_48,2021-01-02,52,Shaked
7008,6,23,0.534916376,no,256010.4003,785263.593,48,18:49:59,18:55:43,1,256023,785249,Apple,Apple_32,7008_48,2021-01-02,54,
7008,3,22,0.956578926,no,256030.6501,785303.2202,48,23:46:46,23:49:50,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_48,2021-01-02,54,
6807,3,22,0.880044002,no,256171.6203,785189.8601,48,19:07:44,19:11:04,1,256171,785226,Loquat,Loquat_376,6807_48,2021-01-02,51,Zemer cave
7008,1,3,0.300018751,no,256194.6117,785296.7767,48,22:47:34,22:48:54,1,256164,785283,Apple,Apple_33,7008_48,2021-01-02,54,
7008,7,45,0.803623449,no,256024.0182,785301.6033,48,18:23:35,18:31:03,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_48,2021-01-02,54,
7008,0,2,2.000500125,no,256085.5438,785330.8837,48,20:39:58,20:40:06,1,256088,785334,Mulberry,Mulberry_495,7008_48,2021-01-02,54,
7008,4,20,0.606095043,no,256034.6414,785300.1381,48,21:58:54,22:03:18,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_48,2021-01-02,54,
6807,1,3,0.600030002,no,256097.3225,785166.5687,48,00:46:15,00:46:55,1,256124,785170,Mulberry,Mulberry_500,6807_48,2021-01-02,51,Zemer cave
7008,1,10,1.000062504,no,256040.014,785305.754,48,17:04:47,17:06:07,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_48,2021-01-02,54,
7008,0,4,1.333500021,no,256171.0855,785267.7872,48,22:58:46,22:59:10,1,256163,785279,Avocado,Avocado_154,7008_48,2021-01-02,54,
7016,10,9,0.121628402,no,256045.8868,785267.1229,48,17:49:28,17:59:20,1,256031,785277,Melia azedarach,Melia azedarach_438,7016_48,2021-01-02,52,Shaked
7008,4,30,1.034540729,no,256188.6825,785281.75,48,20:07:58,20:11:50,1,256164,785283,Apple,Apple_33,7008_48,2021-01-02,54,
7008,4,18,0.666703706,no,256074.6204,785250.6526,48,02:25:33,02:29:09,1,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7008_48,2021-01-02,54,
7008,0,4,1.333500021,no,256034.1338,785308.6445,48,00:27:50,00:28:13,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_48,2021-01-02,54,
7008,2,11,0.687553715,no,256115.3048,785270.0602,48,22:53:18,22:55:26,1,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7008_48,2021-01-02,54,
7008,7,40,0.81637443,no,256029.8194,785307.1264,48,19:31:43,19:38:15,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_48,2021-01-02,54,
7008,8,58,1.017608576,no,256028.8661,785301.3095,49,19:24:01,19:31:37,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_49,2021-01-03,54,
7008,2,7,0.411791957,no,256176.5829,785267.1106,49,17:50:42,17:52:58,1,256186,785255,Loquat,Loquat_376,7008_49,2021-01-03,54,
7008,3,22,1.047687646,no,256026.1629,785297.1604,49,15:43:46,15:46:34,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_49,2021-01-03,54,
7008,2,11,0.916723962,no,256149.8991,785336.1253,49,16:01:14,16:02:50,1,256175,785355,Mulberry,Mulberry_498,7008_49,2021-01-03,54,
7008,0,2,2.000250031,no,256160.4803,785172.9718,49,23:53:36,23:53:44,1,256137,785161,Melia azedarach,Melia azedarach_443,7008_49,2021-01-03,54,
7008,0,4,1.333388891,no,256167.3285,785206.6806,49,23:28:16,23:28:40,1,256171,785226,Loquat,Loquat_376,7008_49,2021-01-03,54,
7008,1,6,1.000062504,no,256191.971,785222.3397,49,22:45:53,22:46:41,1,256205,785224,Ziziphus spina-christi,Ziziphus spina-christi_69,7008_49,2021-01-03,54,
7008,0,2,2,no,256149.4919,785168.2531,49,20:18:17,20:18:25,1,256137,785161,Melia azedarach,Melia azedarach_443,7008_49,2021-01-03,54,
7008,0,2,2.000250031,no,256174.6565,785212.3663,49,00:01:04,00:01:12,1,256171,785226,Loquat,Loquat_376,7008_49,2021-01-03,54,
7008,3,6,0.250014324,no,256159.3787,785338.4508,49,17:01:14,17:04:26,1,256175,785355,Mulberry,Mulberry_498,7008_49,2021-01-03,54,
7008,2,14,1.000062504,no,256173.0437,785222.2544,49,01:36:00,01:37:52,1,256171,785226,Loquat,Loquat_376,7008_49,2021-01-03,54,
7008,3,19,0.950053441,no,256128.6699,785268.7687,49,17:57:06,17:59:46,1,256132,785266,Surinam Cherry,Surinam Cherry_56,7008_49,2021-01-03,54,
7008,0,2,1.000062504,no,256140.3418,785266.7701,49,20:39:13,20:39:29,1,256132,785266,Surinam Cherry,Surinam Cherry_56,7008_49,2021-01-03,54,
7008,4,20,0.645200315,no,256035.0666,785304.6022,49,16:37:30,16:41:38,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_49,2021-01-03,54,
7008,3,23,1.04551989,no,256028.011,785290.7163,49,15:56:26,15:59:22,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_49,2021-01-03,54,
7008,7,56,1.000062504,no,256188.0959,785249.9915,49,01:39:04,01:46:32,1,256186,785255,Loquat,Loquat_376,7008_49,2021-01-03,54,
7008,0,1,inf,no,256196.9561,785253.0753,49,23:30:08,23:30:08,1,256186,785255,Loquat,Loquat_376,7008_49,2021-01-03,54,
7008,1,5,1.25007813,no,256152.7759,785254.2427,49,18:45:29,18:46:01,1,256154,785272,Mulberry,Mulberry_494,7008_49,2021-01-03,54,
7008,1,3,0.750046878,no,256146.528,785254.1661,49,22:23:29,22:24:01,1,256132,785266,Surinam Cherry,Surinam Cherry_56,7008_49,2021-01-03,54,
7008,2,17,1.06256641,no,256198.2126,785260.5105,49,00:52:16,00:54:24,1,256186,785255,Loquat,Loquat_376,7008_49,2021-01-03,54,
7008,1,8,1.142938781,no,256036.4992,785295.2849,49,00:24:32,00:25:28,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_49,2021-01-03,54,
7008,2,18,1.000062504,no,256186.3549,785276.673,49,18:23:29,18:25:53,1,256186,785255,Loquat,Loquat_376,7008_49,2021-01-03,54,
7016,0,1,inf,no,256167.3909,785186.7959,49,02:15:21,02:15:21,1,256171,785226,Loquat,Loquat_376,7016_49,2021-01-03,52,Shaked
7008,2,9,0.750046878,no,256037.4254,785294.0606,49,16:17:14,16:18:50,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_49,2021-01-03,54,
7008,1,9,1.125087897,no,256195.926,785291.3825,49,01:33:36,01:34:40,1,256164,785283,Apple,Apple_33,7008_49,2021-01-03,54,
7008,0,2,0.666694446,no,256145.014,785267.6413,49,19:34:25,19:34:49,1,256154,785272,Mulberry,Mulberry_494,7008_49,2021-01-03,54,
7008,0,2,2,no,256079.5304,785261.3101,49,18:42:49,18:42:57,1,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7008_49,2021-01-03,54,
7008,1,6,0.600037502,no,256099.2483,785272.6112,49,00:02:24,00:03:44,1,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7008_49,2021-01-03,54,
7008,1,2,0.333368059,no,256133.9853,785279.0655,49,01:49:52,01:50:40,1,256164,785283,Apple,Apple_33,7008_49,2021-01-03,54,
7008,0,1,inf,no,256185.4937,785271.9934,49,19:09:37,19:09:37,1,256186,785255,Loquat,Loquat_376,7008_49,2021-01-03,54,
7008,2,13,0.866731672,no,256050.8499,785305.1006,50,21:14:20,21:16:20,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_50,2021-01-04,54,Zemer cave
7008,0,1,inf,no,256071.7422,785280.2771,50,01:53:14,01:53:14,1,256071.7422,785280.2771,UK,B_7008_335,7008_50,2021-01-04,54,Zemer cave
7008,0,1,inf,no,256197.5946,785300.641,50,20:59:24,20:59:24,1,256164,785283,Apple,Apple_33,7008_50,2021-01-04,54,Zemer cave
7008,0,2,2.000500125,no,256137.6596,785200.6372,50,00:00:51,00:00:59,1,256115,785218,Mulberry,Mulberry_493,7008_50,2021-01-04,54,Zemer cave
7008,0,2,1.000062504,no,256156.2724,785295.6089,50,21:51:31,21:51:47,1,256164,785283,Apple,Apple_33,7008_50,2021-01-04,54,Zemer cave
7008,2,6,0.46156509,no,256124.2666,785322.5921,50,00:10:59,00:12:43,1,256105,785336,Melia azedarach,Melia azedarach_449,7008_50,2021-01-04,54,Zemer cave
7008,4,27,0.843802738,no,256035.6368,785296.7552,50,23:35:23,23:39:39,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_50,2021-01-04,54,Zemer cave
7008,0,1,inf,no,256167.0475,785318.3477,50,23:56:43,23:56:43,1,256164,785283,Apple,Apple_33,7008_50,2021-01-04,54,Zemer cave
7008,1,4,0.500031252,no,256086.0104,785302.5375,50,01:31:31,01:32:35,1,256085,785320,Mulberry,Mulberry_495,7008_50,2021-01-04,54,Zemer cave
7008,1,5,0.454571282,no,256111.2436,785303.51,50,01:34:03,01:35:31,1,256118,785292,Mulberry,Mulberry_495,7008_50,2021-01-04,54,Zemer cave
7008,8,48,0.761951628,no,256018.9894,785295.5554,50,22:20:51,22:29:15,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_50,2021-01-04,54,Zemer cave
7008,1,5,1.250039064,no,256140.922,785292.0535,50,23:04:19,23:04:51,1,256164,785283,Apple,Apple_33,7008_50,2021-01-04,54,Zemer cave
7008,1,5,0.625029298,no,256100.1664,785286.6635,50,23:40:51,23:41:55,1,256118,785292,Mulberry,Mulberry_495,7008_50,2021-01-04,54,Zemer cave
7008,6,24,0.571465989,no,256192.9079,785272.2207,50,23:08:51,23:14:27,1,256186,785255,Loquat,Loquat_376,7008_50,2021-01-04,54,Zemer cave
7008,0,2,2,no,256173.6946,785318.6757,50,01:55:06,01:55:14,1,256164,785283,Apple,Apple_33,7008_50,2021-01-04,54,Zemer cave
7008,1,8,0.888950622,no,256080.2323,785318.7567,50,23:57:55,23:59:07,1,256094,785316,Mulberry,Mulberry_495,7008_50,2021-01-04,54,Zemer cave
7008,2,8,0.571464288,no,256097.5513,785290.854,50,00:42:35,00:44:27,1,256094,785316,Mulberry,Mulberry_495,7008_50,2021-01-04,54,Zemer cave
7008,1,5,0.625039065,no,256088.8339,785302.3015,50,01:56:42,01:57:46,1,256118,785292,Mulberry,Mulberry_495,7008_50,2021-01-04,54,Zemer cave
7008,0,2,2,no,256167.0697,785300.952,50,01:10:59,01:11:07,1,256164,785283,Apple,Apple_33,7008_50,2021-01-04,54,Zemer cave
7008,2,4,0.250015626,no,256128.1354,785179.0133,50,01:22:27,01:24:35,1,256124,785170,Mulberry,Mulberry_500,7008_50,2021-01-04,54,Zemer cave
7016,0,1,inf,no,256121.1853,785172.7704,50,00:23:01,00:23:01,1,256124,785170,Mulberry,Mulberry_500,7016_50,2021-01-04,52,Shaked
7008,0,1,inf,no,256114.9646,785305.7773,50,01:30:19,01:30:19,1,256118,785292,Mulberry,Mulberry_495,7008_50,2021-01-04,54,Zemer cave
7008,1,4,0.571469391,no,256090.3433,785225.4833,50,00:47:31,00:48:27,1,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7008_50,2021-01-04,54,Zemer cave
7008,1,2,0.500031252,no,256130.7732,785164.276,50,00:04:11,00:04:43,1,256137,785161,Melia azedarach,Melia azedarach_443,7008_50,2021-01-04,54,Zemer cave
7008,0,2,0.666722227,no,256129.7585,785272.2248,50,00:49:55,00:50:19,1,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7008_50,2021-01-04,54,Zemer cave
7008,0,3,1.500093756,no,256146.3436,785258.7291,50,01:12:19,01:12:35,1,256154,785272,Mulberry,Mulberry_494,7008_50,2021-01-04,54,Zemer cave
7008,3,23,1.04551395,no,256034.8575,785309.7452,51,19:57:18,20:00:14,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_51,2021-01-05,54,
7008,1,3,0.300018751,no,256089.3192,785320.6292,51,22:39:10,22:40:30,1,256085,785320,Mulberry,Mulberry_495,7008_51,2021-01-05,54,
7008,2,13,0.928629468,no,256024.9866,785303.6268,51,22:35:26,22:37:18,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_51,2021-01-05,54,
7008,0,1,inf,no,256056.3414,785300.4199,51,22:42:06,22:42:06,1,256063,785331,Mulberry,Mulberry_495,7008_51,2021-01-05,54,
7008,1,6,1.200060003,no,256124.2984,785307.1388,51,22:33:18,22:33:58,1,256118,785292,Mulberry,Mulberry_495,7008_51,2021-01-05,54,
7008,3,9,0.450028127,no,256039.4109,785290.0756,51,21:43:26,21:46:06,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_51,2021-01-05,54,
7008,0,1,inf,no,256151.0797,785334.7665,51,18:43:11,18:43:11,1,256175,785355,Mulberry,Mulberry_498,7008_51,2021-01-05,54,
7008,2,9,0.562535158,no,256098.4669,785271.9032,51,21:00:54,21:03:02,1,256118,785292,Mulberry,Mulberry_495,7008_51,2021-01-05,54,
7008,1,4,0.800040002,no,256116.9764,785238.1009,51,16:49:43,16:50:23,1,256115,785218,Mulberry,Mulberry_493,7008_51,2021-01-05,54,
7008,0,4,1.333444454,no,256107.7274,785280.8239,51,20:02:06,20:02:30,1,256118,785292,Mulberry,Mulberry_495,7008_51,2021-01-05,54,
7008,1,7,1.166739588,no,256043.1141,785306.8943,51,20:15:26,20:16:14,1,256063,785331,Mulberry,Mulberry_495,7008_51,2021-01-05,54,
7008,1,4,0.500031252,no,256105.9297,785312.3832,51,20:54:30,20:55:34,1,256118,785292,Mulberry,Mulberry_495,7008_51,2021-01-05,54,
7008,1,5,0.555594138,no,256149.4704,785256.612,51,23:24:46,23:25:58,1,256154,785272,Mulberry,Mulberry_494,7008_51,2021-01-05,54,
7008,0,3,1.500093756,no,256108.0804,785311.2536,51,18:41:43,18:41:59,1,256094,785316,Mulberry,Mulberry_495,7008_51,2021-01-05,54,
7008,0,1,inf,no,256145.9354,785328.3199,51,22:43:18,22:43:18,1,256175,785355,Mulberry,Mulberry_498,7008_51,2021-01-05,54,
7008,1,5,1.000075006,no,256165.1196,785268.4288,51,19:15:11,19:15:51,1,256163,785279,Avocado,Avocado_154,7008_51,2021-01-05,54,
7008,1,2,0.500046879,no,256133.7853,785258.8743,51,00:00:22,00:00:54,1,256132,785266,Surinam Cherry,Surinam Cherry_56,7008_51,2021-01-05,54,
7008,3,23,1.04551989,no,256127.2769,785319.4443,51,00:57:33,01:00:29,1,256105,785336,Melia azedarach,Melia azedarach_449,7008_51,2021-01-05,54,
7008,1,5,1.250039064,no,256096.4795,785265.4004,51,19:18:47,19:19:19,1,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7008_51,2021-01-05,54,
7008,1,4,0.800040002,no,256111.2599,785267.9509,51,20:26:38,20:27:18,1,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7008_51,2021-01-05,54,
7016,11,72,0.857193881,no,256152.9307,785179.9732,51,18:28:49,18:40:01,1,256137,785161,Melia azedarach,Melia azedarach_443,7016_51,2021-01-05,52,Shaked
7008,3,20,0.769282548,no,256114.7062,785271.1948,51,15:31:51,15:35:19,1,256132,785266,Surinam Cherry,Surinam Cherry_56,7008_51,2021-01-05,54,
7008,5,32,0.780535398,no,256100.6788,785288.1627,51,23:27:10,23:32:38,1,256118,785292,Mulberry,Mulberry_495,7008_51,2021-01-05,54,
7008,1,5,0.454566117,no,256139.2472,785285.5272,51,19:11:59,19:13:27,1,256143,785274,Guava,Guava_149,7008_51,2021-01-05,54,
7008,1,3,0.333351853,no,256139.8537,785262.4932,51,18:39:03,18:40:15,1,256109,785255,Ficus sycomorus,Ficus sycomorus_3,7008_51,2021-01-05,54,
7008,2,2,0.11765398,no,256102.7561,785283.8715,51,19:20:31,19:22:47,1,256118,785292,Mulberry,Mulberry_495,7008_51,2021-01-05,54,
7008,0,2,1.000062504,no,256161.8631,785274.4575,51,15:45:11,15:45:27,1,256186,785255,Loquat,Loquat_376,7008_51,2021-01-05,54,
7008,1,7,0.875041018,no,256131.2399,785350.4135,51,16:13:59,16:15:03,1,256105,785336,Melia azedarach,Melia azedarach_449,7008_51,2021-01-05,54,
7008,0,1,inf,no,256155.0822,785229.8693,52,19:20:01,19:20:01,1,256171,785226,Loquat,Loquat_376,7008_52,2021-01-06,54,
7008,0,1,inf,no,256127.0073,785335.3318,52,16:33:14,16:33:14,1,256105,785336,Melia azedarach,Melia azedarach_449,7008_52,2021-01-06,54,
7008,1,6,0.666722227,no,256156.092,785296.8431,52,00:12:40,00:13:52,1,256164,785283,Apple,Apple_33,7008_52,2021-01-06,54,
7008,0,2,2,no,256093.2029,785230.7993,52,01:53:36,01:53:44,1,256098,785213,Melia azedarach,Melia azedarach_439,7008_52,2021-01-06,54,
7008,5,32,0.941238758,no,256201.1874,785280.4082,52,21:37:05,21:41:37,1,256186,785255,Loquat,Loquat_376,7008_52,2021-01-06,54,
7008,0,1,inf,no,256156.4667,785238.7451,52,22:24:33,22:24:33,1,256171,785226,Loquat,Loquat_376,7008_52,2021-01-06,54,
7008,1,3,0.600015,no,256165.3768,785259.6165,52,20:09:53,20:10:33,1,256132,785266,Surinam Cherry,Surinam Cherry_56,7008_52,2021-01-06,54,
7008,0,1,inf,no,256176.4442,785236.5511,52,01:51:20,01:51:20,1,256171,785226,Loquat,Loquat_376,7008_52,2021-01-06,54,
7008,3,21,0.875054691,no,256178.4537,785234.7293,52,16:05:06,16:08:18,1,256171,785226,Loquat,Loquat_376,7008_52,2021-01-06,54,
7008,1,5,1.25007813,no,256107.7261,785321.6529,52,16:26:02,16:26:34,1,256105,785336,Melia azedarach,Melia azedarach_449,7008_52,2021-01-06,54,
7008,0,2,2,no,256202.1684,785253.1657,52,00:10:56,00:11:04,1,256186,785255,Loquat,Loquat_376,7008_52,2021-01-06,54,
7008,0,2,2.000250031,no,256038.9932,785320.631,52,16:28:42,16:28:50,1,256063,785331,Mulberry,Mulberry_495,7008_52,2021-01-06,54,
7008,4,21,0.70004667,no,256206.3913,785244.7192,52,21:45:29,21:49:29,1,256219,785231,Papaya,Papaya_29,7008_52,2021-01-06,54,
7008,2,9,0.529442908,no,256121.0662,785258.5582,52,20:32:49,20:35:05,1,256118,785292,Mulberry,Mulberry_495,7008_52,2021-01-06,54,
7008,0,1,inf,no,256161.2542,785230.8195,52,01:55:04,01:55:04,1,256171,785226,Loquat,Loquat_376,7008_52,2021-01-06,54,
7008,1,8,1.142918371,no,256019.7762,785294.5336,52,23:05:36,23:06:32,1,256031,785277,Melia azedarach,Melia azedarach_438,7008_52,2021-01-06,54,
7008,0,1,inf,no,256193.0733,785296.3711,52,00:34:16,00:34:16,1,256164,785283,Apple,Apple_33,7008_52,2021-01-06,54,
